Date,ULTRACEMCO,SHREECEM,GRASIM,AMBUJACEM,ACC,DALBHARAT,RAMCOCEM,JKLAKSHMI,BIRLACORPN,HEIDELBERG,JKCEMENT,ORIENTCEM,PRISMCEM,NCLIND,BURNPUR,SOMANYCERA,CERA,HSIL,ASTRAL,SUPREMEIND
2025-10-03,12019.0,29180.0,2791.4,576.15,1849.1,2253.7,989.75,862.9,1207.1,200.93,6318.0,224.72,160.64,205.8,33.0,463.25,6148.5,312.4,1383.6,4209.7
2025-10-06,12055.0,29295.0,2807.4,573.8,1833.4,2251.2,979.5,860.0,1192.4,201.94,6348.0,222.69,156.8,205.99,33.0,456.95,6123.0,296.8,1383.6,4171.7
2025-10-07,12184.0,29530.0,2808.0,569.95,1857.6,2243.3,1005.7,852.3,1201.3,201.66,6470.0,223.96,155.13,206.89,33.0,462.75,6089.0,287.05,1419.4,4226.9
2025-10-08,11991.0,29285.0,2778.2,566.3,1865.6,2231.6,998.6,845.45,1200.0,199.98,6430.5,221.08,152.59,206.08,33.0,455.55,6177.0,296.0,1406.0,4154.4
2025-10-09,12192.0,29485.0,2810.6,565.9,1874.8,2234.7,1008.2,847.65,1185.4,200.76,6581.0,221.57,155.66,204.82,33.0,454.7,6023.0,310.8,1406.1,4178.8
2025-10-10,12281.0,29445.0,2811.0,569.25,1885.6,2227.7,1018.65,851.5,1187.2,199.81,6621.0,221.37,154.88,201.68,33.0,459.2,5967.0,308.85,1427.1,4237.4
2025-10-13,12172.0,29615.0,2798.0,566.75,1870.1,2234.8,1010.9,842.5,1177.8,198.67,6630.5,219.35,151.27,204.21,33.0,448.2,6012.0,309.5,1421.2,4264.2
2025-10-14,12070.0,29615.0,2775.8,563.6,1862.5,2213.0,1002.35,825.2,1169.9,196.56,6725.0,214.79,147.31,201.84,33.0,444.7,6091.0,304.4,1418.6,4167.8
2025-10-15,12311.0,29940.0,2816.8,567.0,1857.4,2219.2,1015.75,850.25,1185.1,193.77,6501.0,215.58,146.55,201.06,33.0,447.6,6053.0,301.75,1438.8,4197.5
2025-10-16,12358.0,30010.0,2859.8,569.7,1860.1,2224.4,1029.1,847.8,1185.7,196.14,6555.0,215.2,147.27,202.7,33.0,448.65,6039.0,299.0,1444.8,4240.2
2025-10-17,12370.0,29690.0,2836.2,563.6,1832.7,2245.1,1023.6,831.75,1185.1,193.43,6490.0,214.47,143.95,197.29,33.0,446.4,6002.0,299.0,1442.4,4209.0
2025-10-20,12346.0,28880.0,2854.0,565.5,1830.9,2195.9,1028.65,828.65,1179.7,193.4,6428.5,213.46,154.69,196.7,33.0,450.35,6042.5,296.0,1448.2,4192.9
2025-10-21,12342.0,28950.0,2870.7,567.5,1848.9,2185.4,1038.9,842.3,1188.5,196.34,6466.0,215.68,159.31,199.87,33.0,455.2,6069.0,296.0,1446.7,4190.4
2025-10-23,12145.0,28970.0,2864.6,564.35,1855.7,2133.8,1046.65,839.25,1177.3,194.74,6359.0,214.2,162.61,198.07,33.0,456.7,6022.0,281.2,1455.8,4151.0
2025-10-24,11918.0,28705.0,2841.3,555.0,1850.1,2098.4,1046.8,832.95,1168.8,194.37,6257.5,213.18,158.38,198.47,33.0,453.6,6072.0,284.3,1430.8,4003.7
2025-10-27,12015.0,28590.0,2923.9,560.25,1862.7,2093.2,1058.4,849.8,1175.3,194.37,6399.0,212.93,157.68,199.34,33.0,451.4,5997.0,270.1,1435.2,4000.9
2025-10-28,11931.0,28585.0,2932.9,554.9,1860.7,2128.0,1059.1,839.45,1169.7,194.5,6420.5,213.37,154.52,201.68,33.0,446.25,5967.0,280.9,1450.2,3814.2
2025-10-29,11999.0,29210.0,2958.7,571.75,1879.3,2130.8,1057.65,849.1,1179.6,200.24,6332.5,216.24,155.78,198.89,33.0,453.1,6126.5,293.05,1464.8,3849.3
2025-10-30,12053.0,28740.0,2950.4,567.9,1859.4,2099.1,1055.35,871.75,1195.0,198.34,6245.5,215.95,157.06,199.45,33.0,460.65,6183.5,288.0,1464.9,3809.3
2025-10-31,11947.0,28310.0,2891.7,565.4,1881.5,2096.8,1044.45,869.9,1178.8,196.46,6214.0,214.46,151.92,196.92,33.0,458.9,6226.5,288.0,1450.1,3812.5
2025-11-03,11950.0,27975.0,2899.9,577.2,1870.5,2081.9,1025.5,872.75,1185.5,195.38,5899.5,218.16,144.79,200.02,33.0,457.95,6283.0,289.0,1480.7,3929.5
2025-11-04,11819.0,27600.0,2882.0,567.4,1832.6,2049.6,1027.0,851.9,1198.9,193.91,5775.5,212.25,143.39,200.77,33.0,444.35,6294.5,290.0,1467.2,3888.6
2025-11-06,11910.0,27450.0,2700.1,558.4,1832.4,2048.8,1033.2,870.95,1190.0,186.36,5702.0,206.93,140.51,200.22,33.0,446.95,6184.5,283.8,1566.1,3845.1
2025-11-07,11849.0,27375.0,2724.6,558.8,1840.5,2037.5,1033.5,844.65,1217.1,188.43,5636.0,203.29,141.96,197.3,33.0,440.85,5997.0,279.6,1557.3,3831.2
2025-11-10,11728.0,27090.0,2762.9,556.1,1845.0,2055.7,1032.8,838.75,1189.5,187.38,5611.0,198.88,142.67,195.16,33.0,446.5,5923.5,289.0,1568.4,3866.5
2025-11-11,11825.0,27035.0,2775.8,557.55,1845.3,2044.8,998.8,839.05,1170.9,185.85,5526.5,191.31,143.78,193.04,33.0,451.6,5819.0,290.0,1555.8,3874.2
2025-11-12,11921.0,27095.0,2767.4,562.55,1852.9,2036.2,1005.7,839.2,1178.5,189.67,5500.5,191.89,142.73,199.61,33.0,455.8,5771.5,296.0,1585.2,3914.3
2025-11-13,11934.0,26995.0,2777.8,559.35,1844.8,2047.8,987.6,826.45,1186.9,187.41,5626.5,188.44,142.22,197.66,33.0,445.55,5686.0,290.0,1550.6,3832.0
2025-11-14,11874.0,26700.0,2783.4,563.2,1840.3,2032.6,980.3,820.5,1176.6,186.86,5556.0,185.51,145.45,206.2,33.0,441.35,5617.0,290.0,1514.0,3709.8
2025-11-17,11778.0,26680.0,2790.3,560.3,1846.7,2014.6,994.8,836.45,1179.3,184.76,5606.5,186.37,146.8,207.52,33.0,445.45,5620.5,285.0,1465.7,3625.7
2025-11-18,11707.0,26420.0,2762.0,557.8,1838.7,1991.0,984.0,823.5,1178.4,183.56,5487.0,182.77,143.75,209.05,33.0,442.4,5680.0,285.4,1449.8,3618.4
2025-11-19,11666.0,26510.0,2744.7,555.3,1836.9,2021.3,991.4,818.85,1169.4,184.79,5707.0,182.15,145.08,210.29,33.0,441.95,5651.0,285.0,1448.2,3591.0
2025-11-20,11753.0,26480.0,2748.6,555.75,1851.4,2012.1,996.8,816.9,1166.9,183.34,5633.5,179.84,141.63,205.81,33.0,441.0,5682.0,285.0,1462.4,3568.7
2025-11-21,11729.0,26480.0,2734.8,547.55,1830.1,2009.2,1010.5,794.8,1142.9,181.54,5621.0,177.14,140.19,201.81,33.0,437.15,5584.5,275.05,1452.6,3475.3
2025-11-24,11584.0,26490.0,2688.7,544.6,1913.7,2022.8,1011.0,779.4,1132.5,181.08,5553.0,163.61,139.02,201.04,33.0,432.05,5498.0,261.3,1473.2,3432.5
2025-11-25,11580.0,26455.0,2686.8,545.85,1869.1,2019.9,1006.6,781.65,1125.8,183.94,5585.0,172.6,137.06,201.06,33.0,425.45,5467.0,265.0,1465.5,3427.3
2025-11-26,11759.0,26935.0,2744.0,550.0,1884.5,2026.6,1016.9,764.6,1131.6,183.8,5925.0,170.68,139.04,203.02,33.0,430.45,5552.0,260.0,1466.0,3463.9
2025-11-27,11617.0,26755.0,2740.0,548.7,1870.2,2019.2,1019.6,760.25,1121.8,184.79,5841.0,169.21,138.02,200.04,33.0,428.15,5558.0,259.65,1471.0,3416.9
2025-11-28,11600.0,26400.0,2739.4,550.2,1850.6,2009.4,1037.5,758.85,1120.1,183.72,5758.0,166.29,136.45,199.66,33.0,422.25,5537.0,259.0,1440.8,3391.6
2025-12-01,11662.0,26415.0,2731.5,543.35,1850.5,2009.4,1023.2,770.05,1110.9,181.14,5783.5,167.69,136.32,200.06,33.0,421.5,5501.0,271.95,1440.5,3334.5
2025-12-02,11666.0,26545.0,2735.0,543.0,1851.9,1986.8,1022.5,757.85,1117.2,181.12,5797.0,163.41,137.23,199.35,33.0,418.25,5409.5,285.5,1419.7,3332.1
2025-12-03,11591.0,26300.0,2720.3,535.35,1840.2,1983.5,1027.5,759.6,1094.0,179.79,5706.5,164.11,135.83,194.98,33.0,419.5,5486.5,291.8,1409.6,3297.4
2025-12-04,11608.0,26450.0,2730.4,536.9,1815.2,1990.3,1015.4,748.55,1082.3,177.38,5618.5,162.54,133.62,195.86,33.0,417.3,5405.0,294.65,1440.7,3341.1
2025-12-05,11597.0,26075.0,2747.0,533.8,1798.2,1989.0,1011.0,750.25,1084.5,176.45,5625.0,163.47,132.78,196.64,33.0,418.65,5344.0,294.6,1459.5,3371.1
2025-12-08,11540.0,26135.0,2744.2,528.95,1796.0,1993.8,995.9,756.1,1057.3,173.57,5507.5,158.57,128.51,196.14,33.0,411.2,5320.5,279.9,1433.3,3348.4
2025-12-09,11414.0,26100.0,2746.0,533.05,1785.0,1968.0,999.5,784.5,1044.5,172.59,5548.0,153.26,129.21,202.07,33.0,419.65,5265.0,280.0,1428.4,3329.6
2025-12-10,11317.0,25885.0,2746.8,529.7,1782.3,1944.6,1020.8,767.75,1019.6,170.54,5481.5,159.36,127.35,199.97,33.0,419.9,5355.5,275.5,1392.4,3297.1
2025-12-11,11472.0,26080.0,2797.8,536.1,1778.9,1987.1,1028.0,777.8,1022.0,171.63,5604.0,162.42,128.45,198.26,33.0,419.45,5277.5,275.5,1406.7,3234.2
2025-12-12,11723.0,26285.0,2836.7,548.15,1771.7,2072.2,1055.0,780.0,1070.4,175.42,5724.5,165.55,130.75,198.32,33.0,419.5,5258.5,289.25,1416.4,3221.1
2025-12-15,11728.0,26625.0,2821.0,553.45,1777.6,2103.6,1063.3,790.3,1090.7,175.03,5666.0,163.15,128.69,200.53,33.0,419.4,5179.5,303.7,1430.6,3272.0
2025-12-16,11528.0,25990.0,2799.1,548.7,1771.4,2066.5,1049.9,781.4,1076.5,171.13,5624.0,165.49,127.6,199.92,33.0,415.6,5352.5,290.0,1462.9,3405.8
2025-12-17,11540.0,26045.0,2806.6,541.3,1758.9,2073.9,1053.3,766.4,1069.9,171.75,5597.0,161.32,125.18,200.1,33.0,419.65,5431.0,295.85,1428.9,3345.2
2025-12-18,11461.0,25645.0,2807.6,535.8,1754.9,2024.4,1064.0,762.4,1039.4,170.59,5448.5,160.69,125.02,198.82,33.0,408.6,5291.0,288.95,1407.9,3340.9
2025-12-19,11496.0,25600.0,2812.5,539.65,1751.5,2015.3,1050.3,783.95,1059.4,171.71,5419.5,161.7,134.74,198.15,33.0,419.6,5291.5,298.0,1423.6,3368.1
2025-12-22,11532.0,25710.0,2809.7,539.95,1782.5,2014.2,1060.2,775.1,1080.8,174.57,5415.0,163.52,129.79,195.85,33.0,418.8,5331.0,292.5,1408.1,3342.7
2025-12-23,11678.0,25940.0,2829.8,546.9,1754.2,2059.4,1048.5,786.0,1088.1,172.94,5614.5,171.01,151.9,198.59,33.0,418.8,5299.0,290.0,1417.0,3350.9
2025-12-24,11764.0,26145.0,2826.9,548.1,1739.4,2109.4,1060.4,792.1,1078.8,175.33,5692.0,171.11,143.05,197.69,33.0,409.9,5250.0,304.5,1396.6,3320.3
2025-12-26,11794.0,26420.0,2817.7,554.65,1735.3,2160.6,1063.2,775.9,1076.3,173.62,5685.5,171.16,138.25,196.65,33.0,411.4,5181.0,304.5,1390.0,3273.1
2025-12-29,11799.0,26275.0,2842.4,552.1,1725.2,2159.4,1057.0,769.9,1060.8,172.33,5728.5,170.19,135.49,197.75,33.0,414.4,5141.0,297.95,1372.0,3276.0
2025-12-30,11705.0,26340.0,2841.7,550.0,1732.1,2127.7,1048.0,770.3,1057.0,173.61,5491.5,169.97,135.15,198.74,33.0,407.05,5158.0,293.1,1360.3,3274.3
2025-12-31,11784.0,26575.0,2829.0,556.35,1737.7,2130.9,1056.6,778.1,1063.5,174.76,5531.0,170.87,135.94,201.07,33.0,399.9,5235.5,291.0,1388.5,3353.8
