Date,ULTRACEMCO,SHREECEM,GRASIM,AMBUJACEM,ACC,DALBHARAT,RAMCOCEM,JKLAKSHMI,BIRLACORPN,HEIDELBERG,JKCEMENT,ORIENTCEM,PRISMCEM,NCLIND,BURNPUR,SOMANYCERA,CERA,HSIL,ASTRAL,SUPREMEIND
2022-04-06,6736.15,24733.0,1693.02,320.7,2145.5,1593.9,805.95,460.6,1132.3,204.4,2709.3,151.05,123.65,199.65,33.75,659.85,4801.6,,1540.69,2162.55
2022-04-07,6736.65,24742.5,1675.29,325.6,2136.7,1589.2,809.85,452.9,1132.15,202.8,2747.85,150.3,122.4,195.55,35.0,661.05,4680.55,,1560.82,2097.9
2022-04-08,6837.0,25260.65,1764.23,337.35,2170.55,1607.25,812.35,460.05,1152.7,205.35,2797.9,152.65,126.1,194.85,35.5,658.9,4708.5,,1545.3,2096.95
2022-04-11,6858.75,25203.65,1812.94,360.2,2232.9,1620.55,815.1,476.2,1168.1,206.9,2786.65,155.85,129.9,201.8,34.75,689.65,4766.05,,1564.91,2095.0
2022-04-12,6775.55,25122.65,1748.55,359.65,2181.4,1602.5,799.75,472.05,1153.25,201.85,2753.9,151.8,127.95,198.35,35.5,667.5,4838.65,,1597.09,2083.5
2022-04-13,6730.05,25363.55,1758.96,369.2,2208.65,1630.0,812.05,467.35,1176.15,203.55,2795.85,151.75,126.9,200.6,35.25,711.25,4759.9,,1600.28,2039.55
2022-04-18,6639.6,25435.35,1734.4,363.4,2155.2,1601.8,804.1,462.0,1125.75,202.5,2726.45,149.25,122.85,193.1,34.25,676.55,4455.85,,1575.64,1997.5
2022-04-19,6585.7,24860.9,1713.59,354.25,2056.5,1573.05,787.55,440.5,1116.15,201.35,2709.9,150.35,119.9,190.95,33.5,672.6,4508.9,,1566.71,1988.55
2022-04-20,6807.15,25713.85,1729.72,371.3,2208.25,1588.95,805.4,445.9,1149.55,204.65,2692.8,149.95,118.75,190.85,33.5,663.25,4447.4,,1615.72,1996.85
2022-04-21,6846.5,26056.55,1757.26,377.35,2270.1,1613.25,808.95,452.35,1170.45,204.8,2714.8,151.85,117.95,190.5,33.75,673.05,4496.65,,1589.96,1980.1
2022-04-22,6744.1,25855.25,1710.05,374.2,2263.25,1620.25,810.45,451.75,1150.9,206.15,2648.05,150.7,116.7,193.4,33.25,649.0,4416.05,,1619.93,1963.65
2022-04-25,6595.05,25649.6,1686.99,376.35,2262.05,1570.9,804.9,439.05,1127.05,200.9,2556.35,144.65,114.0,189.05,31.75,637.8,4273.6,,1637.18,1947.0
2022-04-26,6660.2,26171.3,1711.2,385.15,2311.35,1583.1,793.7,437.7,1110.45,205.35,2601.9,148.3,114.95,191.25,31.5,650.55,4161.35,,1608.75,1937.4
2022-04-27,6548.45,25574.8,1693.47,384.55,2349.9,1549.6,779.35,436.75,1108.1,202.05,2569.8,146.2,114.4,191.35,30.5,647.45,4225.05,,1608.19,1924.25
2022-04-28,6616.95,25872.6,1705.12,383.35,2376.75,1538.3,793.45,449.4,1111.9,204.25,2650.0,141.95,113.1,190.85,33.5,647.85,4266.75,,1623.45,1935.0
2022-04-29,6630.25,25921.5,1685.6,372.2,2328.9,1519.15,794.7,442.1,1088.05,201.5,2647.1,137.85,114.1,188.1,34.25,639.55,4170.9,,1615.05,1946.9
2022-05-02,6679.0,26230.2,1672.9,378.15,2347.2,1501.75,787.05,439.3,1051.2,201.2,2588.55,135.0,113.1,186.65,33.0,626.7,4143.1,,1549.46,2015.8
2022-05-04,6521.95,25193.5,1615.83,368.1,2300.1,1444.55,751.8,414.9,1035.85,198.3,2490.05,130.05,114.2,185.95,32.5,638.4,4098.5,,1514.44,1994.7
2022-05-05,6355.7,25088.65,1600.54,366.35,2277.85,1439.95,740.1,415.8,1020.3,191.7,2488.35,128.3,113.25,184.25,31.25,622.45,4061.15,,1519.84,1981.45
2022-05-06,6200.2,23973.65,1559.4,365.4,2245.45,1427.45,724.1,408.1,1002.3,189.9,2428.1,130.2,109.95,182.25,31.25,637.95,3957.6,,1444.28,1980.45
2022-05-09,6224.6,24058.3,1545.6,366.75,2232.9,1452.8,721.7,405.0,979.75,194.15,2388.9,124.95,109.0,177.5,30.75,605.55,3864.6,,1405.31,1925.55
2022-05-10,6366.45,24300.6,1535.99,358.2,2198.55,1421.8,721.8,396.5,978.05,193.6,2337.9,121.4,104.4,175.3,30.0,596.2,3839.15,,1387.35,1901.6
2022-05-11,6340.2,23382.3,1529.27,359.05,2167.65,1447.0,705.55,384.75,958.95,188.8,2340.85,114.55,111.3,170.9,30.0,555.75,3972.2,,1374.26,1896.9
2022-05-12,6185.45,22627.4,1479.97,373.55,2177.4,1405.5,703.25,377.25,935.15,184.25,2334.9,117.9,111.45,165.5,27.5,556.15,4017.3,,1337.96,1848.5
2022-05-13,6196.55,22565.35,1469.26,359.1,2113.3,1408.0,684.1,385.95,953.15,184.85,2302.9,119.1,114.55,168.8,28.75,586.25,3915.05,,1296.71,1874.8
2022-05-16,6012.8,21980.85,1446.5,368.0,2196.2,1435.0,690.15,393.7,1014.25,186.8,2390.85,118.45,112.7,168.1,30.5,593.15,4128.25,,1284.56,1879.75
2022-05-17,6107.75,22035.8,1475.53,368.8,2225.85,1413.7,698.65,394.75,1027.65,185.05,2394.15,121.3,115.0,174.0,31.5,603.8,4061.5,,1314.56,1899.6
2022-05-18,6233.75,22501.3,1481.46,361.1,2236.65,1422.2,700.95,393.05,1033.1,184.0,2380.85,118.1,111.25,170.85,30.5,593.45,3967.9,,1311.49,1877.45
2022-05-19,6072.6,22216.35,1452.03,364.0,2231.0,1369.15,689.1,421.55,1014.85,186.0,2322.95,116.35,111.6,165.05,29.75,596.45,3910.35,,1249.24,1827.0
2022-05-20,6128.65,22001.2,1482.46,363.0,2239.4,1399.5,691.7,493.75,1036.05,186.4,2449.15,123.85,112.1,169.95,29.25,593.2,3982.65,,1262.78,1802.5
2022-05-23,5916.3,21941.7,1451.63,363.45,2213.4,1367.25,679.5,469.35,1003.85,187.9,2436.35,121.15,113.05,169.0,29.5,586.7,4067.8,,1275.68,1777.15
2022-05-24,5868.05,21647.4,1397.19,361.45,2210.95,1322.45,659.25,457.85,1000.4,185.2,2374.2,119.0,113.0,168.4,28.5,587.6,4121.55,,1256.47,1748.2
2022-05-25,5792.2,21253.8,1370.1,361.7,2186.1,1290.8,639.65,445.75,955.5,180.35,2320.95,116.3,106.9,163.3,27.5,580.1,4068.85,,1233.9,1720.0
2022-05-26,5874.25,21691.2,1387.03,365.4,2208.0,1334.25,666.0,460.95,1007.8,178.45,2362.55,114.9,108.35,159.1,26.0,592.25,4005.35,,1246.76,1721.5
2022-05-27,5948.0,21927.05,1391.17,366.3,2198.05,1334.9,674.95,449.9,999.85,184.45,2341.7,118.8,107.7,159.9,26.25,593.85,4046.2,,1266.97,1793.4
2022-05-30,6102.65,22460.4,1435.29,371.55,2208.35,1374.1,686.65,451.65,992.25,182.5,2425.0,121.1,108.4,163.3,26.5,587.9,4207.8,,1274.06,1821.45
2022-05-31,6082.6,22116.3,1422.94,369.4,2198.4,1362.5,698.75,443.95,974.5,183.35,2382.25,124.85,107.95,163.55,26.25,602.8,4200.4,,1297.46,1837.1
2022-06-01,5975.65,21791.5,1430.86,371.65,2195.85,1362.4,692.4,441.45,996.25,185.3,2371.8,126.4,111.0,163.75,26.75,593.55,4260.0,,1357.72,1892.45
2022-06-02,6007.85,21634.75,1426.88,373.5,2198.75,1373.75,695.15,448.6,983.45,185.35,2342.1,129.0,111.85,169.15,26.5,601.15,4253.2,,1324.39,1886.15
2022-06-03,5678.85,20638.0,1334.15,366.9,2133.1,1252.8,630.8,425.35,922.45,183.5,2144.95,124.9,108.65,166.35,27.0,585.25,4173.0,,1309.54,1859.5
2022-06-06,5581.35,20002.7,1321.45,364.9,2138.25,1282.7,632.45,414.35,882.25,184.55,2086.5,122.65,108.5,167.25,26.5,607.95,4186.4,,1284.53,1876.55
2022-06-07,5555.2,19785.4,1321.4,363.35,2138.35,1237.75,609.9,416.85,860.45,181.15,2077.1,122.0,107.65,166.65,26.0,594.1,4074.0,,1250.32,1868.6
2022-06-08,5531.85,19583.75,1323.49,363.05,2135.5,1269.7,611.9,416.45,856.75,183.05,2109.95,123.1,109.1,168.35,25.25,591.75,4035.25,,1262.21,1883.0
2022-06-09,5481.9,19198.0,1303.92,365.3,2138.1,1294.25,616.0,420.95,859.85,182.85,2132.0,123.5,108.95,172.35,25.25,579.75,4183.15,,1260.53,1839.65
2022-06-10,5511.05,19178.85,1321.25,365.15,2135.4,1288.3,611.05,418.7,859.9,181.0,2150.45,121.85,109.0,170.8,25.5,576.15,4111.5,,1235.96,1806.0
2022-06-13,5356.15,19135.65,1287.43,362.7,2121.25,1261.0,596.5,407.4,847.45,178.25,2104.35,115.9,106.9,165.45,24.75,566.15,4016.9,,1226.93,1771.1
2022-06-14,5428.6,19208.85,1304.16,359.55,2116.1,1285.25,591.65,399.6,845.3,178.05,2136.95,113.5,106.15,166.85,23.5,563.45,3975.45,,1225.76,1748.35
2022-06-15,5454.15,19314.2,1326.43,361.95,2122.65,1280.8,606.4,401.05,884.15,178.0,2121.65,113.25,105.75,167.4,24.75,563.65,4042.0,,1247.18,1779.8
2022-06-16,5305.25,18711.85,1279.96,359.4,2084.25,1252.35,585.4,389.55,853.2,173.5,2090.35,106.5,101.3,165.2,24.5,558.95,4082.7,,1225.65,1757.95
2022-06-17,5177.3,18045.75,1284.94,357.35,2055.1,1259.4,582.9,390.1,842.1,170.75,2040.15,103.8,100.4,161.1,23.0,566.6,4089.25,,1224.38,1762.0
2022-06-20,5333.3,18414.0,1310.79,357.3,2060.4,1253.4,597.35,404.8,833.2,165.95,2050.8,97.1,99.05,157.05,22.25,525.7,4040.2,,1205.74,1786.5
2022-06-21,5418.9,18551.35,1328.82,358.9,2086.25,1258.2,602.25,414.4,850.95,165.95,2048.0,102.05,104.5,163.55,22.5,527.15,4028.45,,1263.9,1739.9
2022-06-22,5409.95,18496.75,1319.65,357.95,2062.3,1246.95,602.2,417.75,835.05,165.1,2044.55,102.35,104.0,162.25,22.5,526.05,3990.5,,1243.95,1692.8
2022-06-23,5410.3,18533.6,1310.84,358.95,2090.4,1252.55,606.45,415.05,840.35,168.2,2018.95,106.7,105.6,163.25,22.25,525.3,3995.6,,1245.53,1688.25
2022-06-24,5468.3,18793.65,1318.01,360.6,2098.2,1296.5,610.9,408.1,877.9,172.6,2059.2,108.95,104.25,168.25,22.75,554.4,4060.9,,1251.0,1705.4
2022-06-27,5560.25,19101.5,1343.96,365.15,2115.85,1302.6,625.95,416.1,878.8,175.0,2092.9,109.3,106.25,169.3,23.0,574.05,4197.35,,1272.26,1699.6
2022-06-28,5572.75,19236.9,1337.73,366.45,2128.0,1302.4,627.85,416.15,881.6,174.6,2100.0,113.2,104.95,171.7,23.0,564.1,4094.55,,1224.41,1715.9
2022-06-29,5618.3,19384.1,1318.01,365.5,2155.25,1289.55,630.25,420.35,876.5,174.8,2122.45,115.95,107.45,176.2,23.0,561.9,4166.2,,1251.26,1717.25
2022-06-30,5607.3,19009.7,1315.52,363.0,2121.95,1283.65,636.8,420.25,870.95,170.4,2108.95,116.15,107.95,175.15,22.5,561.75,4132.75,,1241.62,1766.85
2022-07-01,5691.7,19213.8,1341.91,367.55,2167.1,1326.85,646.65,418.05,838.5,171.5,2147.05,114.05,107.55,174.65,22.25,576.7,4125.65,,1243.24,1769.8
2022-07-04,5709.05,19292.4,1345.45,368.55,2164.6,1317.8,645.4,421.05,855.15,168.8,2196.9,115.0,102.85,173.55,22.0,589.25,4104.65,,1297.46,1769.8
2022-07-05,5729.95,19565.75,1344.4,366.65,2148.05,1301.95,637.5,420.65,863.4,168.95,2183.6,115.9,107.45,172.3,21.75,576.55,4185.55,,1272.38,1777.8
2022-07-06,5828.05,19990.85,1364.23,368.25,2174.35,1381.5,663.35,427.1,859.55,167.75,2248.45,114.05,108.55,173.95,22.25,581.85,4210.55,,1275.97,1771.95
2022-07-07,5838.85,20014.6,1369.4,366.95,2168.35,1453.15,654.1,434.0,906.4,169.2,2284.25,113.85,108.5,175.4,22.0,597.25,4249.55,,1275.56,1844.95
2022-07-08,5839.1,19932.8,1385.84,368.45,2169.35,1433.65,652.55,435.3,912.55,172.95,2256.35,115.95,112.7,174.85,22.0,603.15,4265.4,,1275.53,1859.8
2022-07-11,5854.25,19854.15,1400.43,369.2,2184.3,1450.5,648.1,433.35,910.05,176.3,2234.05,116.0,111.55,171.85,21.75,592.7,4210.8,,1286.21,1904.9
2022-07-12,5778.85,19962.1,1374.58,370.9,2167.25,1438.15,643.4,420.45,899.15,175.0,2195.0,114.1,110.85,170.4,22.0,600.15,4231.6,,1289.03,1904.05
2022-07-13,5798.95,19736.05,1393.61,371.2,2173.55,1477.15,659.05,428.15,950.9,176.45,2224.45,113.9,108.55,169.9,22.0,620.95,4173.25,,1329.9,1836.0
2022-07-14,5735.05,19562.7,1386.29,369.9,2160.3,1440.1,650.7,425.25,908.4,174.55,2179.5,112.75,106.75,166.45,21.5,625.2,4098.1,,1323.22,1821.15
2022-07-15,5807.05,19701.8,1392.66,369.15,2140.35,1448.35,643.3,425.35,926.55,176.95,2178.55,111.65,109.9,165.0,20.75,620.15,4052.45,,1340.66,1825.35
2022-07-18,5982.4,20055.7,1422.64,370.7,2174.0,1490.4,657.0,437.55,923.95,177.45,2244.75,114.2,110.05,168.7,21.5,620.05,4207.1,,1331.85,1869.8
2022-07-19,6085.85,20068.2,1436.49,370.95,2168.8,1514.7,668.9,453.6,926.85,180.3,2244.5,113.05,108.5,168.05,21.5,622.35,4176.95,,1334.51,1892.9
2022-07-20,6089.0,20208.2,1435.94,367.85,2158.9,1512.9,666.25,457.0,914.3,181.7,2236.85,115.3,109.0,170.9,21.75,619.8,4199.9,,1322.14,1894.25
2022-07-21,6130.7,20442.95,1458.8,370.75,2174.55,1539.75,672.85,457.25,937.85,181.15,2280.2,114.65,113.65,170.95,21.5,619.45,4296.05,,1315.95,1878.95
2022-07-22,6458.7,20780.0,1515.32,372.55,2191.95,1595.45,695.75,460.65,977.55,179.9,2332.5,120.95,114.7,188.35,21.5,622.25,4563.2,,1314.53,1895.05
2022-07-25,6382.9,20679.05,1492.57,371.15,2204.45,1549.75,680.85,458.45,965.45,178.35,2355.35,117.9,111.2,177.6,21.25,619.35,4439.5,,1319.81,1822.7
2022-07-26,6399.65,20652.35,1508.85,369.95,2179.7,1534.45,697.35,448.7,989.7,178.45,2423.85,117.7,112.15,175.35,21.0,609.15,4453.35,,1312.5,1782.25
2022-07-27,6535.35,21023.5,1540.72,370.85,2190.25,1576.45,723.8,441.7,986.85,180.35,2457.15,119.25,118.05,174.65,21.25,611.05,4507.55,,1345.35,1836.45
2022-07-28,6471.25,20415.45,1544.46,370.85,2180.75,1585.3,720.0,436.85,977.6,181.9,2436.2,118.6,120.05,174.35,21.5,623.35,4548.75,,1343.78,1875.7
2022-07-29,6544.8,20498.0,1566.77,374.8,2227.4,1599.65,733.85,442.45,974.5,183.65,2504.15,116.15,121.5,174.7,21.0,629.5,4727.2,,1361.62,1897.1
2022-08-01,6657.65,20947.0,1562.19,375.4,2226.55,1586.3,752.1,444.85,989.6,187.8,2538.8,116.15,121.35,174.45,22.75,628.8,4791.2,,1414.65,1896.65
2022-08-02,6651.3,21110.95,1583.55,378.65,2227.65,1582.45,732.75,459.95,1002.95,186.25,2550.75,117.45,120.05,176.45,27.25,626.3,4838.9,,1417.95,1864.45
2022-08-03,6602.7,20956.45,1580.57,381.75,2236.4,1547.3,726.35,463.45,1004.55,188.0,2555.85,116.85,119.4,174.3,32.5,623.0,4878.55,,1413.45,1853.3
2022-08-04,6588.05,20687.9,1573.1,381.25,2222.3,1561.85,735.95,458.8,976.95,187.2,2536.6,118.7,119.3,172.2,33.5,624.5,4700.6,,1472.4,1893.0
2022-08-05,6775.2,21237.4,1591.97,382.65,2254.8,1616.3,756.8,464.35,991.5,187.5,2621.95,118.6,123.7,175.75,30.25,633.65,4724.7,,1495.65,1869.5
2022-08-08,6677.85,21195.6,1592.32,380.2,2224.6,1603.3,755.1,473.3,968.2,192.8,2598.05,118.75,123.05,175.0,27.75,627.6,4719.5,,1479.56,1869.65
2022-08-10,6595.65,21104.9,1604.52,380.05,2227.0,1557.7,755.25,463.35,943.9,191.7,2604.0,115.7,119.85,173.15,30.0,641.65,4735.25,,1457.4,1887.6
2022-08-11,6597.1,21192.95,1593.71,380.2,2228.9,1563.25,749.1,476.9,940.1,192.2,2642.85,114.85,121.0,172.8,29.75,655.05,4894.2,,1484.14,1895.35
2022-08-12,6559.3,21152.2,1616.17,384.8,2227.6,1559.8,749.9,473.25,940.55,195.1,2647.85,114.1,120.85,174.2,28.5,645.05,4793.75,,1489.16,1894.0
2022-08-16,6656.0,21440.55,1585.25,396.1,2271.35,1584.65,758.05,478.25,969.25,194.9,2652.8,114.45,124.0,170.1,27.75,644.8,4904.95,,1500.0,1900.1
2022-08-17,6609.85,21420.95,1610.15,398.3,2283.15,1595.35,761.2,479.7,974.9,192.95,2699.35,117.15,122.9,173.7,28.25,646.3,4873.35,,1510.69,1969.1
2022-08-18,6703.95,21622.5,1607.36,409.6,2322.85,1666.9,774.05,467.75,1004.6,193.95,2739.9,124.15,129.8,180.85,27.75,644.9,4890.5,,1530.6,1938.0
2022-08-19,6647.55,21423.2,1599.49,420.45,2350.85,1616.1,758.5,458.95,989.15,192.4,2708.5,121.4,127.15,179.8,27.75,646.4,4854.05,,1540.35,1907.95
2022-08-22,6467.5,20931.45,1557.91,408.0,2282.95,1554.1,730.7,455.2,961.0,191.25,2654.4,117.95,124.65,178.5,27.5,634.0,4820.1,,1526.14,1840.7
2022-08-23,6495.4,21126.65,1589.13,405.45,2296.05,1561.35,744.1,470.5,960.05,189.7,2655.35,117.1,125.9,179.85,27.25,638.5,4837.85,,1547.36,1836.8
2022-08-24,6508.35,21348.0,1605.86,404.15,2301.65,1552.4,750.05,468.3,957.7,191.95,2661.3,118.9,125.8,179.3,27.25,646.4,4939.65,,1579.76,1855.45
2022-08-25,6475.05,21712.6,1618.41,397.15,2284.2,1537.05,761.05,467.0,977.3,192.9,2626.75,118.2,130.05,180.6,27.0,652.0,4924.7,,1571.74,1909.7
2022-08-26,6517.15,22097.9,1668.62,402.85,2285.5,1531.55,746.4,481.6,983.5,197.85,2650.65,120.35,127.5,183.25,26.75,646.8,4892.9,,1581.53,1924.6
2022-08-29,6506.3,21895.8,1657.46,403.45,2288.6,1528.75,732.7,469.3,980.5,197.75,2653.1,117.9,126.5,181.65,26.5,646.05,4960.45,,1548.3,1930.35
2022-08-30,6677.85,22073.1,1672.0,411.25,2299.7,1536.35,757.0,472.35,971.35,190.75,2716.55,120.35,126.05,183.35,26.75,644.25,4989.1,,1569.3,1965.6
2022-09-01,6632.5,21586.15,1678.33,409.8,2296.35,1530.8,759.9,481.4,975.35,188.35,2691.15,121.0,126.2,184.9,26.5,633.0,4907.55,,1635.68,1967.2
2022-09-02,6577.5,21088.4,1681.22,415.6,2290.05,1534.65,748.25,470.75,968.8,188.5,2705.25,118.6,125.9,184.3,26.0,629.7,4928.25,,1735.84,1982.25
2022-09-05,6521.95,21293.65,1703.97,417.95,2288.15,1550.6,755.4,468.05,1005.05,186.1,2699.7,120.85,126.25,183.85,27.25,621.25,5288.65,,1728.82,2060.7
2022-09-06,6495.5,21654.35,1716.23,436.5,2329.95,1556.95,759.1,468.6,1018.15,184.75,2709.9,118.3,127.2,181.95,28.5,623.25,5336.25,,1754.62,2079.85
2022-09-07,6770.8,23181.05,1743.22,448.9,2405.35,1603.85,772.15,499.65,1049.1,192.5,2821.2,121.25,131.0,187.35,29.0,624.95,5572.7,,1829.55,2123.25
2022-09-08,6919.65,24458.45,1762.84,461.9,2421.15,1652.3,784.3,556.25,1110.65,194.0,2938.35,126.9,130.3,191.55,28.25,618.7,5543.3,,1853.55,2104.45
2022-09-09,6783.65,24505.6,1741.33,454.7,2365.6,1660.25,776.65,555.15,1092.9,192.7,2840.7,129.15,127.0,189.2,28.0,630.35,5543.4,,1945.61,2137.4
2022-09-12,6869.6,24135.1,1761.45,475.65,2500.85,1692.65,798.5,554.7,1089.35,192.4,2850.35,129.35,134.3,190.9,28.25,629.9,5864.0,,1914.15,2116.4
2022-09-13,6896.3,23932.3,1782.56,486.5,2572.8,1660.2,798.65,563.6,1113.9,192.3,2858.05,131.8,130.2,188.2,27.75,621.9,5687.55,,1834.35,2067.45
2022-09-14,6875.75,24131.35,1775.74,524.6,2743.2,1764.75,798.25,630.55,1098.55,196.05,2887.2,138.0,132.3,192.95,28.5,622.7,5655.5,,1809.11,2050.55
2022-09-15,6790.05,23912.6,1801.14,538.75,2747.7,1764.35,790.75,616.2,1110.05,195.3,2914.2,138.7,130.95,191.6,28.25,620.0,5771.9,,1879.09,2057.35
2022-09-16,6481.4,23317.7,1737.69,516.7,2611.5,1687.15,763.4,607.1,1083.85,190.95,2833.35,129.1,129.5,187.1,27.25,619.75,5771.7,,1754.1,2021.85
2022-09-19,6459.85,23401.1,1742.42,564.9,2641.1,1667.15,765.1,619.7,1045.15,194.15,2817.8,133.45,136.85,189.3,26.25,609.75,5628.15,,1780.95,2017.7
2022-09-20,6484.65,23242.7,1734.75,574.35,2725.6,1717.85,776.5,664.0,1119.85,220.15,2909.5,137.5,136.85,193.1,27.5,597.25,5722.55,,1813.46,2090.05
2022-09-21,6313.75,22023.95,1713.04,541.35,2531.2,1679.05,750.45,614.3,1075.5,211.75,2769.25,131.8,131.6,186.45,27.25,591.8,5679.4,,1766.66,2076.9
2022-09-22,6239.4,21703.5,1725.84,534.05,2555.7,1651.55,755.0,606.2,1055.0,215.3,2757.85,135.0,129.35,187.95,27.5,591.4,5777.7,,1757.06,2077.55
2022-09-23,6139.95,21201.45,1690.68,539.35,2488.9,1580.1,731.4,571.8,1022.85,208.3,2664.9,132.1,126.3,185.15,27.25,583.05,5638.45,,1736.96,2061.45
2022-09-26,6177.1,20748.5,1658.85,511.2,2378.25,1545.8,713.75,563.05,1001.6,197.5,2540.0,128.55,122.7,178.5,26.25,570.45,5504.7,,1656.49,2067.3
2022-09-27,6192.85,21163.25,1675.84,504.35,2373.45,1526.9,716.85,569.95,996.5,187.6,2554.5,129.7,123.25,177.7,26.0,577.45,5461.7,,1621.12,2059.65
2022-09-28,6172.95,20844.5,1662.54,500.05,2350.3,1523.0,742.3,565.95,994.4,186.3,2516.5,127.3,120.75,178.2,25.75,561.1,5589.0,,1638.94,2114.0
2022-09-29,6175.9,21287.05,1649.24,506.35,2374.05,1550.25,749.1,575.3,975.1,186.6,2559.15,126.65,129.05,182.6,25.0,550.15,5471.35,,1616.74,2117.4
2022-09-30,6255.1,21033.1,1668.22,515.6,2415.65,1598.0,754.5,585.1,955.25,189.45,2625.65,129.65,131.65,183.55,25.25,547.0,5434.85,,1674.34,2133.4
2022-10-03,6242.55,20719.05,1629.97,488.65,2301.3,1553.75,741.3,568.15,934.9,186.2,2548.95,130.55,127.5,178.65,25.5,545.6,5428.5,,1650.41,2092.0
2022-10-04,6307.55,21009.75,1677.23,492.2,2359.65,1595.95,757.15,572.8,946.7,190.45,2589.0,131.3,127.85,181.05,26.0,549.7,5386.4,,1682.29,2069.35
2022-10-06,6287.25,21321.2,1676.43,506.9,2381.75,1570.65,763.0,574.15,943.5,190.6,2624.55,129.35,126.7,179.4,26.0,564.8,5379.8,,1687.43,2048.15
2022-10-07,6203.5,21283.75,1691.18,521.8,2384.75,1524.35,737.2,578.6,944.55,197.7,2569.25,127.75,127.5,179.8,25.5,563.3,5508.05,,1699.5,2014.85
2022-10-10,6149.9,21142.65,1667.32,522.65,2369.25,1532.45,724.25,571.85,926.7,199.05,2554.35,129.25,126.9,184.15,25.75,581.75,5511.7,,1649.93,1997.75
2022-10-11,6076.75,20802.1,1637.99,500.2,2311.65,1490.15,707.15,553.65,905.5,204.6,2490.0,127.6,124.9,179.5,25.25,573.15,5505.95,,1631.25,1961.75
2022-10-12,6177.7,21012.15,1665.03,505.45,2316.8,1522.15,709.15,556.55,903.0,206.7,2530.55,128.35,124.25,179.85,25.0,554.65,5411.45,,1648.2,2021.9
2022-10-13,6181.75,21075.65,1673.1,496.85,2253.9,1506.4,702.3,544.65,904.1,201.05,2508.25,125.75,124.85,187.95,24.5,546.1,5407.7,,1614.22,1975.55
2022-10-14,6192.0,21188.5,1688.83,501.85,2243.65,1503.45,697.75,538.35,896.5,205.55,2479.15,123.95,123.55,182.7,24.75,548.7,5525.25,,1612.5,1939.55
2022-10-17,6271.5,20831.1,1684.45,520.55,2270.1,1509.1,707.2,546.35,902.15,196.4,2504.4,122.95,122.55,178.05,24.0,560.0,5521.6,,1611.26,1994.85
2022-10-18,6346.75,20967.9,1681.56,507.85,2219.25,1510.7,706.1,545.9,944.2,195.55,2538.9,123.55,124.45,178.0,23.75,554.15,5446.9,,1628.06,2021.7
2022-10-19,6398.4,21324.0,1677.68,510.7,2246.45,1518.05,697.15,538.0,935.95,188.35,2567.9,123.65,123.2,178.5,23.0,558.1,5541.35,,1543.09,2032.3
2022-10-20,6302.3,21895.7,1682.26,517.7,2287.6,1523.65,708.1,536.0,909.45,181.75,2684.7,123.75,123.05,177.75,23.25,551.8,5549.75,,1530.11,2057.65
2022-10-21,6362.9,20935.2,1670.41,512.6,2256.55,1528.6,703.4,533.35,899.9,184.7,2651.15,124.95,123.15,176.65,24.0,539.35,5440.6,,1502.25,2091.75
2022-10-24,6394.6,21044.45,1692.32,516.9,2257.1,1520.7,703.9,536.9,920.55,188.9,2680.5,126.5,123.2,177.3,24.25,544.95,5454.45,,1512.45,2052.4
2022-10-25,6415.7,21299.65,1707.91,513.1,2247.5,1532.2,709.45,561.95,909.05,190.35,2631.85,124.3,124.5,175.95,24.25,543.7,5421.5,,1489.99,2046.8
2022-10-27,6436.8,21512.2,1717.62,527.6,2313.0,1582.3,703.9,560.35,898.1,189.75,2608.15,125.0,125.85,178.0,23.75,541.0,5473.9,,1469.4,2091.15
2022-10-28,6445.85,21779.85,1677.53,520.1,2324.45,1532.55,698.5,549.65,902.75,187.7,2598.45,122.9,122.6,177.15,24.5,540.7,5395.25,,1463.66,2037.35
2022-10-31,6714.95,22740.5,1714.88,532.95,2390.3,1600.95,721.8,552.9,923.0,189.1,2712.65,130.0,122.75,181.65,26.75,536.3,5575.35,,1523.36,2170.3
2022-11-01,6820.9,22639.45,1754.32,544.05,2428.05,1605.6,729.5,585.75,957.05,199.1,2803.55,130.35,125.8,180.15,26.25,541.15,5495.05,,1550.29,2263.35
2022-11-02,6779.9,22327.2,1753.08,545.0,2440.0,1595.1,725.75,580.1,963.1,198.1,2838.5,129.1,129.1,180.5,26.0,542.7,5430.7,,1552.54,2284.25
2022-11-03,6728.25,22815.3,1738.74,539.5,2455.35,1653.7,716.05,574.9,966.85,206.25,2808.2,127.15,127.8,177.65,25.75,539.9,5445.25,,1556.66,2200.75
2022-11-04,6893.05,22963.6,1758.11,558.6,2480.7,1742.5,726.75,626.55,972.4,206.45,2780.25,131.45,128.15,182.5,25.5,530.2,5420.45,,1565.47,2238.8
2022-11-07,6973.5,23406.1,1768.17,568.1,2484.95,1767.4,739.1,665.15,1006.0,206.05,2801.95,136.75,128.7,181.8,25.75,541.5,5482.45,,1572.79,2358.6
2022-11-09,6903.5,23081.7,1738.59,564.5,2438.35,1735.35,704.45,684.2,952.05,205.3,2781.75,131.65,126.45,182.35,26.25,541.05,5256.0,,1569.38,2400.8
2022-11-10,6801.3,22399.55,1697.8,558.15,2392.25,1681.7,646.35,652.15,942.45,205.4,2768.6,123.85,122.8,178.45,25.25,526.7,5287.15,,1548.34,2447.4
